ticker,curr_date,curr_time,p_ask_price,p_bid_price,p_value,p_volume,p_implied_volatility,p_ask_size,p_bid_size
SPX,9/30/2019,16:04,2976.73,2976.72,2976.73,0,0,0,0
SPX,9/30/2019,16:05,2976.73,2976.73,2976.73,0,0,0,0
SPX,9/30/2019,16:06,2976.73,2976.73,2976.73,0,0,0,0
SPX,9/30/2019,16:07,2976.73,2976.73,2976.73,0,0,0,0
SPX,9/30/2019,16:08,2976.73,2976.73,2976.73,0,0,0,0
SPX,9/30/2019,16:09,2976.73,2976.73,2976.73,0,0,0,0
SPX,9/30/2019,16:10,2976.74,2976.73,2976.74,0,0,0,0
SPX,9/30/2019,16:11,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:12,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:13,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:14,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:15,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:16,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:17,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:18,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:19,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,16:20,2976.74,2976.74,2976.74,0,0,0,0
SPX,9/30/2019,17:11,2976.74,2976.74,2976.74,0,0,0,0
SPX,10/1/2019,9:30,2987.12,2983.69,2987.12,0,0,0,0
SPX,10/1/2019,9:31,2987.7,2986.77,2987.7,0,0,0,0
SPX,10/1/2019,9:32,2989.47,2987.43,2989.06,0,0,0,0
SPX,10/1/2019,9:33,2989.01,2987.03,2987.05,0,0,0,0
SPX,10/1/2019,9:34,2989.15,2987.22,2988.75,0,0,0,0
SPX,10/1/2019,9:35,2988.81,2987.95,2988.54,0,0,0,0
SPX,10/1/2019,9:36,2989.32,2988.56,2989.03,0,0,0,0
SPX,10/1/2019,9:37,2990.41,2988.99,2990.08,0,0,0,0
SPX,10/1/2019,9:38,2990.11,2989.26,2989.44,0,0,0,0
SPX,10/1/2019,9:39,2989.9,2989.23,2989.74,0,0,0,0
SPX,10/1/2019,9:40,2990.39,2989.47,2989.57,0,0,0,0
SPX,10/1/2019,9:41,2989.87,2989.3,2989.34,0,0,0,0
SPX,10/1/2019,9:42,2990.26,2989.34,2990.17,0,0,0,0
SPX,10/1/2019,9:43,2990.17,2989.63,2989.81,0,0,0,0
SPX,10/1/2019,9:44,2990.94,2989.69,2989.98,0,0,0,0
SPX,10/1/2019,9:45,2990.98,2989.94,2990.87,0,0,0,0
SPX,10/1/2019,9:46,2991.68,2990.83,2991.29,0,0,0,0
SPX,10/1/2019,9:47,2991.84,2991.19,2991.76,0,0,0,0
SPX,10/1/2019,9:48,2992.53,2991.84,2992.21,0,0,0,0
SPX,10/1/2019,9:49,2992.52,2991.95,2991.95,0,0,0,0
SPX,10/1/2019,9:50,2992.18,2990.79,2990.85,0,0,0,0
SPX,10/1/2019,9:51,2991.02,2990.6,2990.89,0,0,0,0
SPX,10/1/2019,9:52,2990.89,2989.95,2990.13,0,0,0,0
SPX,10/1/2019,9:53,2990.39,2989.84,2990.37,0,0,0,0
SPX,10/1/2019,9:54,2990.57,2989.67,2990.39,0,0,0,0
SPX,10/1/2019,9:55,2991.17,2990.38,2991.08,0,0,0,0
SPX,10/1/2019,9:56,2991.21,2990.7,2991.21,0,0,0,0
SPX,10/1/2019,9:57,2991.21,2990.88,2991.06,0,0,0,0
SPX,10/1/2019,9:58,2991.17,2990.34,2990.34,0,0,0,0
SPX,10/1/2019,9:59,2990.33,2989.8,2990.19,0,0,0,0
SPX,10/1/2019,10:00,2990.04,2981.77,2985.01,0,0,0,0
SPX,10/1/2019,10:01,2985.55,2984.2,2985.55,0,0,0,0
SPX,10/1/2019,10:02,2986.16,2981.33,2981.95,0,0,0,0
SPX,10/1/2019,10:03,2981.95,2978.78,2978.78,0,0,0,0
SPX,10/1/2019,10:04,2978.76,2977.59,2977.77,0,0,0,0
SPX,10/1/2019,10:05,2977.68,2972.19,2973.9,0,0,0,0
SPX,10/1/2019,10:06,2974.73,2973.38,2974.64,0,0,0,0
SPX,10/1/2019,10:07,2974.55,2971.59,2973.03,0,0,0,0
SPX,10/1/2019,10:08,2973.09,2972.52,2972.81,0,0,0,0
SPX,10/1/2019,10:09,2972.81,2969.48,2969.55,0,0,0,0
SPX,10/1/2019,10:10,2970.2,2968.7,2970.2,0,0,0,0
SPX,10/1/2019,10:11,2971.1,2970.37,2970.94,0,0,0,0
SPX,10/1/2019,10:12,2971.23,2968.66,2968.66,0,0,0,0
SPX,10/1/2019,10:13,2968.61,2965.75,2967.47,0,0,0,0
SPX,10/1/2019,10:14,2967.56,2965.83,2966.16,0,0,0,0
SPX,10/1/2019,10:15,2968.55,2966.04,2968.55,0,0,0,0
SPX,10/1/2019,10:16,2968.51,2967,2968.07,0,0,0,0
SPX,10/1/2019,10:17,2968.95,2968.2,2968.46,0,0,0,0
SPX,10/1/2019,10:18,2968.46,2967.3,2968.32,0,0,0,0
SPX,10/1/2019,10:19,2968.55,2967.14,2967.14,0,0,0,0
SPX,10/1/2019,10:20,2967.15,2964.16,2964.52,0,0,0,0
SPX,10/1/2019,10:21,2965.32,2964.32,2965.32,0,0,0,0
SPX,10/1/2019,10:22,2965.87,2964.54,2964.77,0,0,0,0
SPX,10/1/2019,10:23,2964.83,2963.11,2964.37,0,0,0,0
SPX,10/1/2019,10:24,2965.58,2963.92,2965.58,0,0,0,0
SPX,10/1/2019,10:25,2966.39,2965.46,2966.38,0,0,0,0
SPX,10/1/2019,10:26,2966.87,2965,2965.37,0,0,0,0
SPX,10/1/2019,10:27,2966.17,2965.33,2966.14,0,0,0,0
SPX,10/1/2019,10:28,2968.74,2966.02,2968.61,0,0,0,0
SPX,10/1/2019,10:29,2970.13,2968.11,2970.13,0,0,0,0
SPX,10/1/2019,10:30,2970.22,2969.12,2969.2,0,0,0,0
SPX,10/1/2019,10:31,2970.39,2968.9,2970.38,0,0,0,0
SPX,10/1/2019,10:32,2970.82,2970.06,2970.82,0,0,0,0
SPX,10/1/2019,10:33,2971.4,2970.79,2971.24,0,0,0,0
SPX,10/1/2019,10:34,2971.54,2970.68,2971.54,0,0,0,0
SPX,10/1/2019,10:35,2971.69,2970.46,2970.57,0,0,0,0
SPX,10/1/2019,10:36,2970.55,2968.84,2969.81,0,0,0,0
SPX,10/1/2019,10:37,2970.24,2969.35,2970.24,0,0,0,0
SPX,10/1/2019,10:38,2971.57,2970.01,2970.16,0,0,0,0
SPX,10/1/2019,10:39,2971.03,2969.9,2970.95,0,0,0,0
SPX,10/1/2019,10:40,2971.36,2969.74,2969.87,0,0,0,0
SPX,10/1/2019,10:41,2970.82,2969.87,2970.14,0,0,0,0
SPX,10/1/2019,10:42,2970.28,2968.4,2968.4,0,0,0,0
SPX,10/1/2019,10:43,2968.36,2967.22,2967.34,0,0,0,0
SPX,10/1/2019,10:44,2967.77,2966.53,2967.3,0,0,0,0
SPX,10/1/2019,10:45,2969.73,2967.35,2969.73,0,0,0,0
SPX,10/1/2019,10:46,2970.32,2969.47,2969.47,0,0,0,0
SPX,10/1/2019,10:47,2969.34,2968.42,2968.47,0,0,0,0
SPX,10/1/2019,10:48,2969.23,2968.32,2968.38,0,0,0,0
SPX,10/1/2019,10:49,2968.37,2966.51,2966.58,0,0,0,0
SPX,10/1/2019,10:50,2967.35,2965.49,2967.33,0,0,0,0
SPX,10/1/2019,10:51,2968.37,2967.2,2968.35,0,0,0,0
SPX,10/1/2019,10:52,2968.44,2967.09,2967.11,0,0,0,0
SPX,10/1/2019,10:53,2967.59,2966.84,2967.59,0,0,0,0
SPX,10/1/2019,10:54,2968.46,2967.58,2968.04,0,0,0,0
SPX,10/1/2019,10:55,2968.06,2967.02,2967.02,0,0,0,0
SPX,10/1/2019,10:56,2966.87,2965.17,2965.17,0,0,0,0
SPX,10/1/2019,10:57,2966.13,2964.93,2966.11,0,0,0,0
SPX,10/1/2019,10:58,2966.43,2965.27,2965.27,0,0,0,0
SPX,10/1/2019,10:59,2965.11,2962.47,2962.63,0,0,0,0
SPX,10/1/2019,11:00,2962.71,2960.26,2960.61,0,0,0,0
SPX,10/1/2019,11:01,2961.65,2960.4,2961.6,0,0,0,0
SPX,10/1/2019,11:02,2961.87,2961.22,2961.22,0,0,0,0
SPX,10/1/2019,11:03,2961.27,2957.79,2958.41,0,0,0,0
SPX,10/1/2019,11:04,2958.9,2958.3,2958.54,0,0,0,0
SPX,10/1/2019,11:05,2958.61,2957.38,2957.82,0,0,0,0
SPX,10/1/2019,11:06,2958.89,2957.73,2958.86,0,0,0,0
SPX,10/1/2019,11:07,2959.56,2958.35,2959.56,0,0,0,0
SPX,10/1/2019,11:08,2960.81,2959.59,2960.81,0,0,0,0
SPX,10/1/2019,11:09,2961.85,2960.84,2961.84,0,0,0,0
SPX,10/1/2019,11:10,2961.88,2959.75,2960.07,0,0,0,0
SPX,10/1/2019,11:11,2960.66,2959.91,2960.56,0,0,0,0
SPX,10/1/2019,11:12,2960.56,2959.46,2959.55,0,0,0,0
SPX,10/1/2019,11:13,2960.01,2959.51,2959.96,0,0,0,0
SPX,10/1/2019,11:14,2959.94,2958.98,2959.4,0,0,0,0
SPX,10/1/2019,11:15,2959.41,2957.89,2958.06,0,0,0,0
SPX,10/1/2019,11:16,2958.93,2957.95,2958.93,0,0,0,0
SPX,10/1/2019,11:17,2960.47,2958.94,2960.45,0,0,0,0
SPX,10/1/2019,11:18,2961,2959.46,2959.5,0,0,0,0
SPX,10/1/2019,11:19,2960.13,2959.45,2959.96,0,0,0,0
SPX,10/1/2019,11:20,2960.02,2959.35,2959.92,0,0,0,0
SPX,10/1/2019,11:21,2960.42,2959.89,2960.12,0,0,0,0
SPX,10/1/2019,11:22,2961.65,2959.84,2961.65,0,0,0,0
SPX,10/1/2019,11:23,2962.79,2961.63,2962.79,0,0,0,0
SPX,10/1/2019,11:24,2963.13,2962.82,2962.87,0,0,0,0
SPX,10/1/2019,11:25,2962.85,2961.56,2961.71,0,0,0,0
SPX,10/1/2019,11:26,2962.33,2961.55,2962.33,0,0,0,0
SPX,10/1/2019,11:27,2963.67,2962.34,2963.55,0,0,0,0
SPX,10/1/2019,11:28,2964.03,2963.37,2963.67,0,0,0,0
SPX,10/1/2019,11:29,2963.68,2963.21,2963.46,0,0,0,0
SPX,10/1/2019,11:30,2963.83,2962.85,2963.27,0,0,0,0
SPX,10/1/2019,11:31,2964.31,2963.24,2964.03,0,0,0,0
SPX,10/1/2019,11:32,2964.05,2963.45,2963.68,0,0,0,0
SPX,10/1/2019,11:33,2964.06,2962.26,2962.63,0,0,0,0
SPX,10/1/2019,11:34,2963.01,2962.5,2962.5,0,0,0,0
SPX,10/1/2019,11:35,2962.72,2962.15,2962.38,0,0,0,0
SPX,10/1/2019,11:36,2962.37,2961.65,2961.73,0,0,0,0
SPX,10/1/2019,11:37,2963.6,2961.73,2962.77,0,0,0,0
SPX,10/1/2019,11:38,2962.96,2962.27,2962.27,0,0,0,0
SPX,10/1/2019,11:39,2962.29,2960.2,2960.93,0,0,0,0
SPX,10/1/2019,11:40,2960.95,2959.95,2959.95,0,0,0,0
SPX,10/1/2019,11:41,2960.05,2959,2959,0,0,0,0
SPX,10/1/2019,11:42,2959.07,2957.78,2958.12,0,0,0,0
SPX,10/1/2019,11:43,2958.09,2956.36,2957.5,0,0,0,0
SPX,10/1/2019,11:44,2958.81,2957.55,2958.78,0,0,0,0
SPX,10/1/2019,11:45,2958.81,2958.05,2958.67,0,0,0,0
SPX,10/1/2019,11:46,2958.8,2957.87,2957.89,0,0,0,0
SPX,10/1/2019,11:47,2957.89,2957.44,2957.62,0,0,0,0
SPX,10/1/2019,11:48,2957.58,2956.05,2956.17,0,0,0,0
SPX,10/1/2019,11:49,2956.21,2955.09,2955.11,0,0,0,0
SPX,10/1/2019,11:50,2956.78,2954.73,2955.91,0,0,0,0
SPX,10/1/2019,11:51,2955.86,2955.17,2955.8,0,0,0,0
SPX,10/1/2019,11:52,2956.11,2955.39,2955.43,0,0,0,0
SPX,10/1/2019,11:53,2955.82,2955.38,2955.7,0,0,0,0
SPX,10/1/2019,11:54,2955.66,2955.09,2955.13,0,0,0,0
SPX,10/1/2019,11:55,2955.14,2954.67,2954.68,0,0,0,0
SPX,10/1/2019,11:56,2955.64,2954.62,2955.64,0,0,0,0
SPX,10/1/2019,11:57,2956.29,2955.53,2955.85,0,0,0,0
SPX,10/1/2019,11:58,2955.84,2954.34,2955,0,0,0,0
SPX,10/1/2019,11:59,2955.85,2954.99,2955.72,0,0,0,0
SPX,10/1/2019,12:00,2955.66,2954.31,2954.32,0,0,0,0
SPX,10/1/2019,12:01,2954.3,2953.1,2953.49,0,0,0,0
SPX,10/1/2019,12:02,2953.52,2952.75,2953.43,0,0,0,0
SPX,10/1/2019,12:03,2953.59,2952.69,2952.69,0,0,0,0
SPX,10/1/2019,12:04,2952.79,2952.28,2952.46,0,0,0,0
SPX,10/1/2019,12:05,2952.46,2951.14,2951.14,0,0,0,0
SPX,10/1/2019,12:06,2951.16,2950.23,2950.34,0,0,0,0
SPX,10/1/2019,12:07,2950.8,2950.24,2950.76,0,0,0,0
SPX,10/1/2019,12:08,2951.52,2950.76,2951.23,0,0,0,0
SPX,10/1/2019,12:09,2951.26,2950.59,2950.59,0,0,0,0
SPX,10/1/2019,12:10,2950.55,2948.88,2948.88,0,0,0,0
SPX,10/1/2019,12:11,2949.42,2948.65,2948.89,0,0,0,0
SPX,10/1/2019,12:12,2949.64,2948.63,2949.28,0,0,0,0
SPX,10/1/2019,12:13,2949.27,2947.68,2947.68,0,0,0,0
SPX,10/1/2019,12:14,2947.75,2947.03,2947.14,0,0,0,0
SPX,10/1/2019,12:15,2947.9,2946.91,2947.67,0,0,0,0
SPX,10/1/2019,12:16,2947.67,2947.38,2947.42,0,0,0,0
SPX,10/1/2019,12:17,2948.31,2947.41,2948.22,0,0,0,0
SPX,10/1/2019,12:18,2950.79,2948.22,2950.79,0,0,0,0
SPX,10/1/2019,12:19,2950.8,2949.73,2949.92,0,0,0,0
SPX,10/1/2019,12:20,2951.26,2949.95,2950.21,0,0,0,0
SPX,10/1/2019,12:21,2951.28,2950.21,2951.23,0,0,0,0
SPX,10/1/2019,12:22,2951.42,2951.17,2951.25,0,0,0,0
SPX,10/1/2019,12:23,2951.22,2949.63,2949.63,0,0,0,0
SPX,10/1/2019,12:24,2949.65,2948.08,2948.48,0,0,0,0
SPX,10/1/2019,12:25,2950.44,2948.48,2950.44,0,0,0,0
SPX,10/1/2019,12:26,2951.94,2950.35,2951.72,0,0,0,0
SPX,10/1/2019,12:27,2951.8,2950.97,2951.36,0,0,0,0
SPX,10/1/2019,12:28,2951.42,2950.12,2950.12,0,0,0,0
SPX,10/1/2019,12:29,2950.11,2949.39,2949.95,0,0,0,0
SPX,10/1/2019,12:30,2950.29,2949.78,2949.88,0,0,0,0
SPX,10/1/2019,12:31,2950.39,2949.92,2950.27,0,0,0,0
SPX,10/1/2019,12:32,2950.88,2950.26,2950.87,0,0,0,0
SPX,10/1/2019,12:33,2951.01,2950.38,2950.38,0,0,0,0
SPX,10/1/2019,12:34,2950.37,2949.89,2950.03,0,0,0,0
SPX,10/1/2019,12:35,2951.14,2949.9,2950.98,0,0,0,0
SPX,10/1/2019,12:36,2952.58,2951.01,2951.5,0,0,0,0
SPX,10/1/2019,12:37,2951.46,2950.91,2950.96,0,0,0,0
SPX,10/1/2019,12:38,2950.93,2950.37,2950.75,0,0,0,0
SPX,10/1/2019,12:39,2950.79,2950.18,2950.18,0,0,0,0
SPX,10/1/2019,12:40,2951.58,2950.04,2951.58,0,0,0,0
SPX,10/1/2019,12:41,2952.51,2951.66,2952.51,0,0,0,0
SPX,10/1/2019,12:42,2953.05,2952.38,2952.97,0,0,0,0
SPX,10/1/2019,12:43,2953.16,2952.64,2952.66,0,0,0,0
SPX,10/1/2019,12:44,2953.21,2952.5,2953.1,0,0,0,0
SPX,10/1/2019,12:45,2953.66,2953.1,2953.61,0,0,0,0
SPX,10/1/2019,12:46,2953.6,2952.18,2952.18,0,0,0,0
SPX,10/1/2019,12:47,2952.2,2951.81,2951.94,0,0,0,0
SPX,10/1/2019,12:48,2953.01,2952.13,2952.43,0,0,0,0
SPX,10/1/2019,12:49,2952.6,2952.21,2952.32,0,0,0,0
SPX,10/1/2019,12:50,2953.2,2952.29,2952.45,0,0,0,0
SPX,10/1/2019,12:51,2952.41,2951.37,2951.45,0,0,0,0
SPX,10/1/2019,12:52,2951.46,2950.98,2950.98,0,0,0,0
SPX,10/1/2019,12:53,2951.35,2950.91,2951.02,0,0,0,0
SPX,10/1/2019,12:54,2951.17,2950.79,2950.79,0,0,0,0
SPX,10/1/2019,12:55,2951.06,2950.6,2950.7,0,0,0,0
SPX,10/1/2019,12:56,2950.79,2950.07,2950.59,0,0,0,0
SPX,10/1/2019,12:57,2951.4,2950.63,2951.19,0,0,0,0
SPX,10/1/2019,12:58,2951.66,2950.37,2950.41,0,0,0,0
SPX,10/1/2019,12:59,2950.41,2949.07,2949.15,0,0,0,0
SPX,10/1/2019,13:00,2949.19,2948.57,2948.6,0,0,0,0
SPX,10/1/2019,13:01,2948.89,2947.77,2947.77,0,0,0,0
SPX,10/1/2019,13:02,2948.71,2947.77,2948.35,0,0,0,0
SPX,10/1/2019,13:03,2948.82,2948.33,2948.59,0,0,0,0
SPX,10/1/2019,13:04,2948.78,2948.58,2948.78,0,0,0,0
SPX,10/1/2019,13:05,2948.8,2947.3,2947.4,0,0,0,0
SPX,10/1/2019,13:06,2947.4,2945.44,2945.55,0,0,0,0
SPX,10/1/2019,13:07,2945.96,2945.59,2945.76,0,0,0,0
SPX,10/1/2019,13:08,2946.04,2945.03,2945.09,0,0,0,0
SPX,10/1/2019,13:09,2946.8,2945.16,2946.06,0,0,0,0
SPX,10/1/2019,13:10,2946.06,2945.48,2945.48,0,0,0,0
SPX,10/1/2019,13:11,2945.48,2944.4,2944.51,0,0,0,0
SPX,10/1/2019,13:12,2944.64,2944.28,2944.3,0,0,0,0
SPX,10/1/2019,13:13,2944.49,2943.57,2943.81,0,0,0,0
SPX,10/1/2019,13:14,2944.26,2943.73,2943.74,0,0,0,0
SPX,10/1/2019,13:15,2943.79,2942.98,2943.28,0,0,0,0
SPX,10/1/2019,13:16,2943.74,2942.89,2943.73,0,0,0,0
SPX,10/1/2019,13:17,2944.5,2943.69,2943.97,0,0,0,0
SPX,10/1/2019,13:18,2943.98,2943.08,2943.15,0,0,0,0
SPX,10/1/2019,13:19,2943.54,2943.15,2943.41,0,0,0,0
SPX,10/1/2019,13:20,2944.27,2943.42,2944.02,0,0,0,0
SPX,10/1/2019,13:21,2944.04,2943.09,2943.1,0,0,0,0
SPX,10/1/2019,13:22,2943.16,2942.15,2942.23,0,0,0,0
SPX,10/1/2019,13:23,2942.68,2942.17,2942.53,0,0,0,0
SPX,10/1/2019,13:24,2942.61,2941.97,2942.14,0,0,0,0
SPX,10/1/2019,13:25,2943.49,2942.11,2943.37,0,0,0,0
SPX,10/1/2019,13:26,2944.24,2943.37,2943.97,0,0,0,0
SPX,10/1/2019,13:27,2944.13,2943.43,2943.45,0,0,0,0
SPX,10/1/2019,13:28,2943.44,2942.63,2942.63,0,0,0,0
SPX,10/1/2019,13:29,2942.78,2942.4,2942.46,0,0,0,0
SPX,10/1/2019,13:30,2942.61,2942.16,2942.38,0,0,0,0
SPX,10/1/2019,13:31,2942.84,2942.4,2942.61,0,0,0,0
SPX,10/1/2019,13:32,2942.73,2941.61,2941.61,0,0,0,0
SPX,10/1/2019,13:33,2941.81,2940.97,2940.98,0,0,0,0
SPX,10/1/2019,13:34,2940.94,2939.3,2939.83,0,0,0,0
SPX,10/1/2019,13:35,2941.23,2939.83,2940.95,0,0,0,0
SPX,10/1/2019,13:36,2941.26,2940.38,2940.47,0,0,0,0
SPX,10/1/2019,13:37,2940.46,2939.45,2939.57,0,0,0,0
SPX,10/1/2019,13:38,2940.02,2939.44,2940.02,0,0,0,0
SPX,10/1/2019,13:39,2940.48,2939.97,2940.47,0,0,0,0
SPX,10/1/2019,13:40,2940.98,2940.47,2940.84,0,0,0,0
SPX,10/1/2019,13:41,2940.92,2940.47,2940.82,0,0,0,0
SPX,10/1/2019,13:42,2941.1,2940.37,2941.1,0,0,0,0
SPX,10/1/2019,13:43,2941.94,2941.1,2941.63,0,0,0,0
SPX,10/1/2019,13:44,2942.3,2941.52,2941.97,0,0,0,0
SPX,10/1/2019,13:45,2941.98,2941.27,2941.27,0,0,0,0
SPX,10/1/2019,13:46,2941.98,2941.03,2941.98,0,0,0,0
SPX,10/1/2019,13:47,2942.81,2941.94,2942.71,0,0,0,0
SPX,10/1/2019,13:48,2942.89,2942.51,2942.57,0,0,0,0
SPX,10/1/2019,13:49,2942.99,2942.25,2942.88,0,0,0,0
SPX,10/1/2019,13:50,2943.26,2942.87,2943.13,0,0,0,0
SPX,10/1/2019,13:51,2943.1,2942.13,2942.13,0,0,0,0
SPX,10/1/2019,13:52,2942.65,2942.1,2942.65,0,0,0,0
SPX,10/1/2019,13:53,2942.69,2942.18,2942.23,0,0,0,0
SPX,10/1/2019,13:54,2942.23,2941.27,2941.53,0,0,0,0
SPX,10/1/2019,13:55,2941.64,2940.92,2940.98,0,0,0,0
SPX,10/1/2019,13:56,2941.18,2940.84,2940.93,0,0,0,0
SPX,10/1/2019,13:57,2940.96,2940.31,2940.45,0,0,0,0
SPX,10/1/2019,13:58,2940.84,2940.34,2940.43,0,0,0,0
SPX,10/1/2019,13:59,2940.71,2940.47,2940.68,0,0,0,0
SPX,10/1/2019,14:00,2941.4,2940.58,2940.98,0,0,0,0
SPX,10/1/2019,14:01,2940.97,2939.6,2939.6,0,0,0,0
SPX,10/1/2019,14:02,2942.61,2939.54,2942.59,0,0,0,0
SPX,10/1/2019,14:03,2943.33,2942.22,2942.85,0,0,0,0
SPX,10/1/2019,14:04,2943.01,2942.23,2942.24,0,0,0,0
SPX,10/1/2019,14:05,2942.26,2940.55,2940.58,0,0,0,0
SPX,10/1/2019,14:06,2940.89,2940.05,2940.19,0,0,0,0
SPX,10/1/2019,14:07,2940.23,2939.71,2939.97,0,0,0,0
SPX,10/1/2019,14:08,2940.27,2939.96,2940,0,0,0,0
SPX,10/1/2019,14:09,2940.37,2938.71,2938.71,0,0,0,0
SPX,10/1/2019,14:10,2939.32,2938.7,2938.98,0,0,0,0
SPX,10/1/2019,14:11,2939.88,2938.95,2939.88,0,0,0,0
SPX,10/1/2019,14:12,2941.85,2939.87,2941.85,0,0,0,0
SPX,10/1/2019,14:13,2942.32,2941.84,2942.22,0,0,0,0
SPX,10/1/2019,14:14,2942.72,2941.94,2942.43,0,0,0,0
SPX,10/1/2019,14:15,2942.48,2942.03,2942.03,0,0,0,0
SPX,10/1/2019,14:16,2942.04,2941.5,2941.5,0,0,0,0
SPX,10/1/2019,14:17,2941.98,2941.48,2941.56,0,0,0,0
SPX,10/1/2019,14:18,2942.37,2941.6,2942.24,0,0,0,0
SPX,10/1/2019,14:19,2942.24,2941.91,2942.19,0,0,0,0
SPX,10/1/2019,14:20,2943.19,2942.19,2943.18,0,0,0,0
SPX,10/1/2019,14:21,2943.86,2943.17,2943.79,0,0,0,0
SPX,10/1/2019,14:22,2943.79,2943.06,2943.06,0,0,0,0
SPX,10/1/2019,14:23,2943.75,2943.04,2943.75,0,0,0,0
SPX,10/1/2019,14:24,2944,2943.54,2943.83,0,0,0,0
SPX,10/1/2019,14:25,2944.11,2943.5,2943.5,0,0,0,0
SPX,10/1/2019,14:26,2943.51,2942.78,2943.35,0,0,0,0
SPX,10/1/2019,14:27,2943.65,2943.34,2943.36,0,0,0,0
SPX,10/1/2019,14:28,2943.36,2942.43,2942.93,0,0,0,0
SPX,10/1/2019,14:29,2943,2942.24,2942.86,0,0,0,0
SPX,10/1/2019,14:30,2944.05,2942.93,2943.99,0,0,0,0
SPX,10/1/2019,14:31,2944.23,2943.84,2944.19,0,0,0,0
SPX,10/1/2019,14:32,2946.28,2944.24,2946.28,0,0,0,0
SPX,10/1/2019,14:33,2947.44,2946.29,2947.14,0,0,0,0
SPX,10/1/2019,14:34,2947.58,2947.07,2947.57,0,0,0,0
SPX,10/1/2019,14:35,2947.8,2946.75,2946.9,0,0,0,0
SPX,10/1/2019,14:36,2947.01,2946.76,2946.98,0,0,0,0
SPX,10/1/2019,14:37,2946.95,2946.16,2946.16,0,0,0,0
SPX,10/1/2019,14:38,2946.27,2945.18,2945.45,0,0,0,0
SPX,10/1/2019,14:39,2946.13,2945.34,2946.11,0,0,0,0
SPX,10/1/2019,14:40,2946.58,2946.05,2946.58,0,0,0,0
SPX,10/1/2019,14:41,2946.88,2946.53,2946.85,0,0,0,0
SPX,10/1/2019,14:42,2947.66,2946.83,2947.64,0,0,0,0
SPX,10/1/2019,14:43,2947.63,2946.98,2947.02,0,0,0,0
SPX,10/1/2019,14:44,2947.29,2946.94,2947.2,0,0,0,0
SPX,10/1/2019,14:45,2948.49,2947.19,2948.49,0,0,0,0
SPX,10/1/2019,14:46,2949.28,2948.5,2948.55,0,0,0,0
SPX,10/1/2019,14:47,2949.24,2948.46,2949.24,0,0,0,0
SPX,10/1/2019,14:48,2949.76,2948.89,2949.48,0,0,0,0
SPX,10/1/2019,14:49,2949.73,2947.98,2948.4,0,0,0,0
SPX,10/1/2019,14:50,2948.47,2947.77,2948.1,0,0,0,0
SPX,10/1/2019,14:51,2948.3,2947.24,2947.27,0,0,0,0
SPX,10/1/2019,14:52,2948.26,2947.31,2947.97,0,0,0,0
SPX,10/1/2019,14:53,2948.38,2947.8,2948.35,0,0,0,0
SPX,10/1/2019,14:54,2948.38,2948.14,2948.14,0,0,0,0
SPX,10/1/2019,14:55,2948.2,2947.18,2947.66,0,0,0,0
SPX,10/1/2019,14:56,2948.19,2947.65,2947.8,0,0,0,0
SPX,10/1/2019,14:57,2948.07,2947.32,2947.45,0,0,0,0
SPX,10/1/2019,14:58,2947.56,2946.73,2946.74,0,0,0,0
SPX,10/1/2019,14:59,2946.76,2945.97,2946.76,0,0,0,0
SPX,10/1/2019,15:00,2947.62,2946.66,2947.55,0,0,0,0
SPX,10/1/2019,15:01,2947.56,2946.14,2946.32,0,0,0,0
SPX,10/1/2019,15:02,2946.31,2945.77,2945.79,0,0,0,0
SPX,10/1/2019,15:03,2946.31,2945.79,2945.91,0,0,0,0
SPX,10/1/2019,15:04,2946.67,2945.91,2946.67,0,0,0,0
SPX,10/1/2019,15:05,2946.85,2946.23,2946.6,0,0,0,0
SPX,10/1/2019,15:06,2947.1,2946.24,2946.24,0,0,0,0
SPX,10/1/2019,15:07,2947.29,2946.09,2947.29,0,0,0,0
SPX,10/1/2019,15:08,2949.15,2947.32,2949.14,0,0,0,0
SPX,10/1/2019,15:09,2949.74,2949.01,2949.03,0,0,0,0
SPX,10/1/2019,15:10,2949.01,2947.51,2947.54,0,0,0,0
SPX,10/1/2019,15:11,2947.87,2946.77,2946.77,0,0,0,0
SPX,10/1/2019,15:12,2946.8,2945.58,2945.58,0,0,0,0
SPX,10/1/2019,15:13,2945.33,2944.22,2944.44,0,0,0,0
SPX,10/1/2019,15:14,2944.79,2944.35,2944.35,0,0,0,0
SPX,10/1/2019,15:15,2944.48,2943.16,2943.44,0,0,0,0
SPX,10/1/2019,15:16,2944.86,2943.49,2944.83,0,0,0,0
SPX,10/1/2019,15:17,2945.38,2944.72,2945.38,0,0,0,0
SPX,10/1/2019,15:18,2946.02,2945.4,2945.68,0,0,0,0
