Date,Time,Open,High,Low,Close,Volume
2019-10-10,11:28,114.79,114.825,114.78,114.81,11829
2019-10-10,11:29,114.81,114.81,114.77,114.785,19261
2019-10-10,11:30,114.79,114.84,114.76,114.8,15698
2019-10-10,11:31,114.79,114.83,114.79,114.82,7836
2019-10-10,11:32,114.825,114.91,114.825,114.885,25107
2019-10-10,11:33,114.8847,114.8847,114.84,114.85,10835
2019-10-10,11:34,114.84,114.88,114.815,114.87,10488
2019-10-10,11:35,114.8684,114.91,114.85,114.91,13946
2019-10-10,11:36,114.915,114.915,114.8,114.835,9261
2019-10-10,11:37,114.83,114.9,114.83,114.8973,16856
2019-10-10,11:38,114.895,114.9,114.85,114.885,20547
2019-10-10,11:39,114.885,114.892,114.86,114.89,12389
2019-10-10,11:40,114.8857,114.95,114.87,114.925,17888
2019-10-10,11:41,114.93,114.94,114.9,114.93,12789
2019-10-10,11:42,114.9278,114.99,114.9278,114.99,12835
2019-10-10,11:43,114.99,115.05,114.985,115.0375,12622
2019-10-10,11:44,115.05,115.06,115.0,115.0202,13237
2019-10-10,11:45,115.03,115.06,115.02,115.06,10533
2019-10-10,11:46,115.065,115.09,115.06,115.075,13655
2019-10-10,11:47,115.07,115.1,115.03,115.05,15664
2019-10-10,11:48,115.04,115.1,115.0303,115.1,40307
2019-10-10,11:49,115.11,115.14,115.1,115.11,18843
2019-10-10,11:50,115.12,115.2,115.12,115.15,103025
2019-10-10,11:51,115.155,115.19,115.08,115.09,29195
2019-10-10,11:52,115.09,115.11,115.035,115.035,32051
2019-10-10,11:53,115.03,115.03,114.99,114.995,26799
2019-10-10,11:54,114.995,115.01,114.98,115.0,13882
2019-10-10,11:55,115.005,115.07,115.0,115.06,15051
2019-10-10,11:56,115.07,115.09,115.04,115.07,10392
2019-10-10,11:57,115.07,115.13,115.05,115.13,9431
2019-10-10,11:58,115.12,115.1534,115.11,115.1534,9406
2019-10-10,11:59,115.16,115.22,115.14,115.195,15300
2019-10-10,12:00,115.2,115.205,115.17,115.2,8043
2019-10-10,12:01,115.21,115.23,115.19,115.23,10555
2019-10-10,12:02,115.22,115.245,115.21,115.215,11525
2019-10-10,12:03,115.215,115.23,115.185,115.23,7938
2019-10-10,12:04,115.2207,115.225,115.205,115.21,14639
2019-10-10,12:05,115.21,115.23,115.19,115.19,28567
2019-10-10,12:06,115.19,115.1904,115.12,115.12,15672
2019-10-10,12:07,115.12,115.12,115.08,115.1,12812
2019-10-10,12:08,115.105,115.105,115.075,115.09,7068
2019-10-10,12:09,115.09,115.135,115.065,115.07,32782
2019-10-10,12:10,115.07,115.14,115.055,115.12,13044
2019-10-10,12:11,115.1171,115.175,115.1171,115.175,9954
2019-10-10,12:12,115.17,115.18,115.16,115.173,18675
2019-10-10,12:13,115.1702,115.195,115.17,115.195,13299
2019-10-10,12:14,115.1901,115.21,115.165,115.1725,46770
2019-10-10,12:15,115.175,115.2,115.17,115.2,31056
2019-10-10,12:16,115.1951,115.21,115.17,115.205,38486
2019-10-10,12:17,115.2,115.2383,115.195,115.2125,15610
2019-10-10,12:18,115.213,115.28,115.21,115.28,26979
2019-10-10,12:19,115.27,115.3,115.26,115.275,33423
2019-10-10,12:20,115.27,115.3,115.25,115.29,19902
2019-10-10,12:21,115.29,115.36,115.285,115.32,40410
2019-10-10,12:22,115.315,115.33,115.26,115.31,31684
2019-10-10,12:23,115.32,115.36,115.32,115.34,14109
2019-10-10,12:24,115.35,115.4,115.35,115.3825,32140
2019-10-10,12:25,115.38,115.385,115.31,115.31,48218
2019-10-10,12:26,115.31,115.33,115.24,115.254,24490
2019-10-10,12:27,115.25,115.3,115.25,115.2925,18870
2019-10-10,12:28,115.3,115.3051,115.275,115.28,19583
2019-10-10,12:29,115.28,115.29,115.27,115.275,17894
2019-10-10,12:30,115.28,115.285,115.15,115.18,18869
2019-10-10,12:31,115.1706,115.195,115.11,115.14,17584
2019-10-10,12:32,115.13,115.13,115.06,115.06,13437
2019-10-10,12:33,115.06,115.07,114.89,115.0,39507
2019-10-10,12:34,114.97,114.98,114.92,114.95,11748
2019-10-10,12:35,114.94,115.03,114.94,115.0265,15538
2019-10-10,12:36,115.01,115.07,114.995,115.04,30699
2019-10-10,12:37,115.03,115.06,115.03,115.05,12817
2019-10-10,12:38,115.04,115.04,115.0,115.02,11662
2019-10-10,12:39,115.01,115.02,114.99,115.02,11359
2019-10-10,12:40,115.01,115.06,115.0,115.04,7634
2019-10-10,12:41,115.04,115.1,115.04,115.1,34452
2019-10-10,12:42,115.09,115.14,115.09,115.13,14239
2019-10-10,12:43,115.13,115.17,115.11,115.16,13289
2019-10-10,12:44,115.16,115.18,115.155,115.17,12281
2019-10-10,12:45,115.17,115.17,115.1,115.13,13074
2019-10-10,12:46,115.13,115.15,115.105,115.15,13818
2019-10-10,12:47,115.13,115.145,115.11,115.145,4847
2019-10-10,12:48,115.14,115.165,115.14,115.16,7432
2019-10-10,12:49,115.16,115.2,115.16,115.2,11518
2019-10-10,12:50,115.2,115.24,115.2,115.2,7014
2019-10-10,12:51,115.205,115.23,115.205,115.22,11078
2019-10-10,12:52,115.21,115.21,115.115,115.1354,17640
2019-10-10,12:53,115.14,115.17,115.125,115.17,9969
2019-10-10,12:54,115.16,115.2,115.16,115.19,14681
2019-10-10,12:55,115.19,115.2315,115.19,115.23,13497
2019-10-10,12:56,115.2377,115.2377,115.205,115.21,63487
2019-10-10,12:57,115.22,115.22,115.175,115.18,13505
2019-10-10,12:58,115.18,115.28,115.18,115.28,68603
2019-10-10,12:59,115.27,115.31,115.27,115.29,14731
2019-10-10,13:00,115.285,115.31,115.25,115.25,34373
2019-10-10,13:01,115.25,115.27,115.25,115.27,41222
2019-10-10,13:02,115.265,115.28,115.235,115.235,20384
2019-10-10,13:03,115.2362,115.245,115.17,115.17,116886
2019-10-10,13:04,115.16,115.165,115.07,115.07,16956
2019-10-10,13:05,115.07,115.09,115.05,115.065,9412
2019-10-10,13:06,115.05,115.105,115.05,115.085,8665
2019-10-10,13:07,115.07,115.07,115.04,115.07,9515
2019-10-10,13:08,115.07,115.08,115.04,115.07,5860
2019-10-10,13:09,115.06,115.08,115.05,115.075,4614
2019-10-10,13:10,115.08,115.1004,115.075,115.09,8678
2019-10-10,13:11,115.1,115.145,115.1,115.1,13335
2019-10-10,13:12,115.11,115.115,115.085,115.11,6280
2019-10-10,13:13,115.11,115.13,115.085,115.13,9256
2019-10-10,13:14,115.12,115.125,115.06,115.0613,10440
2019-10-10,13:15,115.06,115.07,115.039,115.04,6367
2019-10-10,13:16,115.03,115.035,115.0087,115.03,5468
2019-10-10,13:17,115.04,115.05,115.015,115.0396,5220
2019-10-10,13:18,115.03,115.04,115.01,115.01,11826
2019-10-10,13:19,115.01,115.01,114.96,114.97,5178
2019-10-10,13:20,114.975,115.025,114.975,114.995,10366
2019-10-10,13:21,114.995,114.995,114.92,114.96,10691
2019-10-10,13:22,114.96,114.975,114.905,114.91,9418
2019-10-10,13:23,114.91,114.91,114.87,114.87,22891
2019-10-10,13:24,114.87,114.875,114.8283,114.8283,12323
2019-10-10,13:25,114.825,114.84,114.81,114.83,9368
2019-10-10,13:26,114.8247,114.86,114.805,114.85,7510
2019-10-10,13:27,114.85,114.875,114.83,114.875,8217
2019-10-10,13:28,114.87,114.88,114.8416,114.8659,8287
2019-10-10,13:29,114.87,114.875,114.84,114.84,26218
2019-10-10,13:30,114.845,114.845,114.625,114.63,23206
2019-10-10,13:31,114.62,114.63,114.56,114.61,19677
2019-10-10,13:32,114.62,114.64,114.59,114.6,23383
2019-10-10,13:33,114.6005,114.63,114.6,114.62,10519
2019-10-10,13:34,114.63,114.6465,114.5878,114.6465,9039
2019-10-10,13:35,114.64,114.71,114.635,114.67,14415
2019-10-10,13:36,114.66,114.6849,114.66,114.6849,3602
2019-10-10,13:37,114.685,114.7075,114.68,114.6969,11630
2019-10-10,13:38,114.69,114.75,114.69,114.745,11828
2019-10-10,13:39,114.74,114.79,114.7294,114.785,8064
2019-10-10,13:40,114.79,114.86,114.79,114.81,18647
2019-10-10,13:41,114.82,114.82,114.79,114.79,7650
2019-10-10,13:42,114.78,114.78,114.735,114.74,6938
2019-10-10,13:43,114.74,114.75,114.705,114.72,4747
2019-10-10,13:44,114.72,114.7548,114.72,114.7294,7381
2019-10-10,13:45,114.72,114.76,114.72,114.76,10770
2019-10-10,13:46,114.77,114.77,114.73,114.75,8938
2019-10-10,13:47,114.74,114.79,114.7,114.79,14226
2019-10-10,13:48,114.8,114.825,114.765,114.8,8882
2019-10-10,13:49,114.8,114.845,114.785,114.84,12709
2019-10-10,13:50,114.84,114.8599,114.82,114.835,8930
2019-10-10,13:51,114.835,114.9,114.83,114.8756,13264
2019-10-10,13:52,114.88,114.91,114.86,114.87,12766
2019-10-10,13:53,114.87,114.895,114.855,114.86,7383
2019-10-10,13:54,114.855,114.89,114.84,114.85,10104
2019-10-10,13:55,114.84,114.89,114.825,114.8634,14484
2019-10-10,13:56,114.86,115.03,114.86,114.98,38014
2019-10-10,13:57,114.99,114.99,114.88,114.89,15029
2019-10-10,13:58,114.9,114.91,114.84,114.84,8666
2019-10-10,13:59,114.84,114.88,114.835,114.88,7415
2019-10-10,14:00,114.87,114.89,114.82,114.82,10280
2019-10-10,14:01,114.815,114.91,114.815,114.9,12176
2019-10-10,14:02,114.9,114.9,114.85,114.88,8695
2019-10-10,14:03,114.8801,114.885,114.86,114.87,7011
2019-10-10,14:04,114.87,114.9,114.86,114.87,15417
2019-10-10,14:05,114.87,114.9,114.85,114.88,13864
2019-10-10,14:06,114.88,114.89,114.85,114.85,9675
2019-10-10,14:07,114.85,114.85,114.45,114.45,66872
2019-10-10,14:08,114.44,114.44,114.155,114.2769,54226
2019-10-10,14:09,114.26,114.4,114.17,114.38,31095
2019-10-10,14:10,114.38,114.56,114.34,114.55,30345
2019-10-10,14:11,114.55,114.555,114.47,114.51,26177
2019-10-10,14:12,114.5,114.53,114.465,114.49,10195
2019-10-10,14:13,114.4703,114.48,114.44,114.46,10105
2019-10-10,14:14,114.4352,114.44,114.3941,114.4362,17411
2019-10-10,14:15,114.44,114.515,114.44,114.51,19211
2019-10-10,14:16,114.495,114.56,114.49,114.4932,14641
2019-10-10,14:17,114.4957,114.4957,114.41,114.41,25436
2019-10-10,14:18,114.4,114.44,114.3534,114.38,24306
2019-10-10,14:19,114.4,114.44,114.3672,114.39,18325
2019-10-10,14:20,114.39,114.44,114.37,114.41,16981
2019-10-10,14:21,114.4087,114.445,114.39,114.4,22275
2019-10-10,14:22,114.41,114.46,114.38,114.38,36227
2019-10-10,14:23,114.38,114.41,114.36,114.36,9889
2019-10-10,14:24,114.365,114.39,114.355,114.3701,6833
2019-10-10,14:25,114.375,114.41,114.28,114.2878,13420
2019-10-10,14:26,114.285,114.31,114.27,114.29,9642
2019-10-10,14:27,114.29,114.32,114.29,114.305,11344
2019-10-10,14:28,114.3,114.35,114.27,114.35,6238
2019-10-10,14:29,114.3515,114.41,114.3515,114.39,9116
2019-10-10,14:30,114.38,114.38,114.34,114.34,16119
2019-10-10,14:31,114.335,114.4,114.335,114.36,19588
2019-10-10,14:32,114.37,114.3987,114.36,114.385,12792
2019-10-10,14:33,114.385,114.4577,114.385,114.405,14748
2019-10-10,14:34,114.405,114.405,114.37,114.385,5494
2019-10-10,14:35,114.39,114.395,114.33,114.35,19776
2019-10-10,14:36,114.35,114.375,114.34,114.34,8465
2019-10-10,14:37,114.34,114.34,114.26,114.295,15840
2019-10-10,14:38,114.29,114.3,114.22,114.24,13083
2019-10-10,14:39,114.24,114.26,114.21,114.22,15148
2019-10-10,14:40,114.215,114.235,114.18,114.21,18456
2019-10-10,14:41,114.21,114.25,114.19,114.22,27197
2019-10-10,14:42,114.22,114.225,114.18,114.2,13280
2019-10-10,14:43,114.2,114.225,114.18,114.22,9025
2019-10-10,14:44,114.215,114.23,114.205,114.21,7403
2019-10-10,14:45,114.215,114.25,114.19,114.2477,13549
2019-10-10,14:46,114.245,114.29,114.245,114.27,12428
2019-10-10,14:47,114.28,114.37,114.28,114.37,36314
2019-10-10,14:48,114.37,114.39,114.33,114.375,11521
2019-10-10,14:49,114.375,114.395,114.36,114.39,20979
2019-10-10,14:50,114.385,114.42,114.335,114.41,19415
2019-10-10,14:51,114.41,114.41,114.35,114.35,9475
2019-10-10,14:52,114.34,114.34,114.24,114.26,18431
2019-10-10,14:53,114.255,114.3,114.225,114.25,11906
2019-10-10,14:54,114.26,114.3,114.26,114.26,14339
2019-10-10,14:55,114.26,114.305,114.245,114.29,7596
2019-10-10,14:56,114.29,114.32,114.27,114.2712,18818
2019-10-10,14:57,114.28,114.31,114.28,114.29,9428
2019-10-10,14:58,114.3,114.3627,114.295,114.36,25446
2019-10-10,14:59,114.36,114.36,114.32,114.32,6884
2019-10-10,15:00,114.31,114.34,114.29,114.335,10652
2019-10-10,15:01,114.34,114.34,114.245,114.27,10470
2019-10-10,15:02,114.28,114.37,114.28,114.34,16502
2019-10-10,15:03,114.34,114.4,114.33,114.36,18440
2019-10-10,15:04,114.35,114.42,114.34,114.42,10649
2019-10-10,15:05,114.43,114.45,114.385,114.41,18981
2019-10-10,15:06,114.42,114.43,114.35,114.415,14987
2019-10-10,15:07,114.4,114.4,114.28,114.3,21312
2019-10-10,15:08,114.3,114.36,114.3,114.31,14896
2019-10-10,15:09,114.3,114.33,114.28,114.32,8548
2019-10-10,15:10,114.31,114.31,114.26,114.3,8285
2019-10-10,15:11,114.31,114.34,114.295,114.31,10140
2019-10-10,15:12,114.32,114.35,114.26,114.27,18550
2019-10-10,15:13,114.28,114.32,114.275,114.31,8489
2019-10-10,15:14,114.31,114.38,114.31,114.38,22939
2019-10-10,15:15,114.37,114.41,114.36,114.37,11499
2019-10-10,15:16,114.36,114.365,114.26,114.2755,15257
2019-10-10,15:17,114.28,114.3,114.26,114.27,11015
2019-10-10,15:18,114.275,114.375,114.275,114.3544,12283
2019-10-10,15:19,114.35,114.4,114.34,114.3834,12520
2019-10-10,15:20,114.38,114.42,114.37,114.39,15310
2019-10-10,15:21,114.3758,114.3758,114.29,114.32,13603
2019-10-10,15:22,114.3148,114.38,114.31,114.365,16242
2019-10-10,15:23,114.37,114.37,114.33,114.36,11837
2019-10-10,15:24,114.35,114.4,114.335,114.4,27762
2019-10-10,15:25,114.4,114.46,114.38,114.415,27576
2019-10-10,15:26,114.42,114.42,114.37,114.3742,14481
2019-10-10,15:27,114.38,114.41,114.365,114.395,19368
2019-10-10,15:28,114.4,114.45,114.37,114.44,47171
2019-10-10,15:29,114.44,114.44,114.39,114.41,25750
2019-10-10,15:30,114.42,114.44,114.4,114.42,21414
2019-10-10,15:31,114.42,114.42,114.36,114.37,51550
2019-10-10,15:32,114.37,114.4,114.35,114.36,41141
2019-10-10,15:33,114.35,114.3519,114.265,114.27,27203
2019-10-10,15:34,114.275,114.28,114.18,114.21,24428
2019-10-10,15:35,114.21,114.24,114.19,114.2,35747
2019-10-10,15:36,114.2,114.275,114.1943,114.27,26445
2019-10-10,15:37,114.27,114.28,114.21,114.22,43560
2019-10-10,15:38,114.215,114.23,114.185,114.21,18814
2019-10-10,15:39,114.21,114.225,114.18,114.225,11079
2019-10-10,15:40,114.215,114.215,114.14,114.2,38765
2019-10-10,15:41,114.18,114.21,114.18,114.21,7931
2019-10-10,15:42,114.21,114.24,114.195,114.24,15397
2019-10-10,15:43,114.24,114.285,114.235,114.27,13582
2019-10-10,15:44,114.26,114.26,114.2,114.2,20069
2019-10-10,15:45,114.19,114.23,114.17,114.22,20672
2019-10-10,15:46,114.21,114.2359,114.18,114.18,20536
2019-10-10,15:47,114.18,114.24,114.17,114.21,21830
2019-10-10,15:48,114.21,114.3119,114.2,114.285,42667
2019-10-10,15:49,114.285,114.3,114.26,114.3,37624
2019-10-10,15:50,114.29,114.3556,114.26,114.31,44118
2019-10-10,15:51,114.31,114.34,114.305,114.315,26462
2019-10-10,15:52,114.315,114.32,114.26,114.27,39194
2019-10-10,15:53,114.2675,114.29,114.26,114.29,58478
2019-10-10,15:54,114.29,114.32,114.25,114.27,60338
2019-10-10,15:55,114.26,114.26,114.1,114.1,90255
2019-10-10,15:56,114.1,114.1476,114.1,114.13,56977
2019-10-10,15:57,114.13,114.2,114.12,114.16,69856
2019-10-10,15:58,114.16,114.23,114.14,114.17,94062
2019-10-10,15:59,114.17,114.24,114.1,114.22,205652
2019-10-10,16:00,114.37,114.37,114.21,114.21,919572
2019-10-10,16:02,114.21,114.21,114.21,114.21,122
2019-10-10,16:10,114.4,114.4,114.4,114.4,2100
2019-10-10,16:12,114.21,114.21,114.21,114.21,11850
2019-10-10,16:17,114.01,114.01,114.01,114.01,109
2019-10-10,16:34,114.43,114.46,114.05,114.05,808
2019-10-10,16:42,114.21,114.21,114.21,114.21,35143
2019-10-10,17:02,114.35,114.35,114.35,114.35,200
2019-10-10,17:10,114.21,114.21,114.21,114.21,32222
2019-10-10,17:14,114.35,114.53,114.35,114.53,600
2019-10-10,17:28,114.31,114.31,114.31,114.31,100
2019-10-10,17:31,114.21,114.21,114.21,114.21,5943
2019-10-10,17:33,114.55,114.55,114.55,114.55,100
2019-10-10,17:41,114.5,114.5,114.5,114.5,100
2019-10-10,17:45,114.31,114.31,114.31,114.31,100
2019-10-10,18:00,114.21,114.21,114.21,114.21,215534
2019-10-10,18:38,114.49,114.49,114.49,114.49,100
2019-10-10,18:50,114.48,114.48,114.48,114.48,100
2019-10-10,19:53,114.44,114.44,114.43,114.43,301
2019-10-10,19:57,114.55,114.55,114.55,114.55,400
2019-10-11,05:32,115.53,115.53,115.53,115.53,100
2019-10-11,06:43,115.7,115.7,115.7,115.7,500
2019-10-11,07:00,115.42,115.73,115.42,115.73,1005
2019-10-11,07:12,115.7,115.7,115.7,115.7,943
2019-10-11,07:18,115.82,115.84,115.82,115.84,200
2019-10-11,07:19,115.85,116.0,115.85,115.99,800
2019-10-11,07:30,116.2,116.2,116.2,116.2,100
2019-10-11,07:31,116.2,116.2,116.2,116.2,910
2019-10-11,07:41,116.2,116.2,116.2,116.2,200
2019-10-11,07:44,116.28,116.28,116.25,116.25,500
2019-10-11,07:46,116.41,116.41,116.41,116.41,100
2019-10-11,07:49,116.4,116.45,116.4,116.45,1200
2019-10-11,07:52,116.3,116.35,116.3,116.35,200
2019-10-11,07:53,116.35,116.35,116.35,116.35,300
2019-10-11,08:04,116.15,116.15,116.15,116.15,1000
2019-10-11,08:09,116.2,116.2,116.2,116.2,200
2019-10-11,08:11,116.3,116.3,116.299,116.299,200
2019-10-11,08:12,116.2,116.2,116.2,116.2,100
2019-10-11,08:14,116.2,116.23,116.2,116.23,600
2019-10-11,08:24,116.15,116.15,116.15,116.15,100
2019-10-11,08:26,116.15,116.15,116.11,116.11,300
2019-10-11,08:29,115.95,115.95,115.95,115.95,200
2019-10-11,08:30,116.11,116.11,116.11,116.11,100
2019-10-11,08:37,115.96,116.0,115.96,116.0,701
2019-10-11,08:38,116.17,116.17,116.17,116.17,500
2019-10-11,08:42,116.09,116.09,116.09,116.09,300
2019-10-11,08:43,116.09,116.24,115.93,115.93,2369
2019-10-11,08:49,116.09,116.09,115.9,115.91,1773
2019-10-11,08:51,115.95,115.95,115.95,115.95,500
2019-10-11,09:02,115.9,115.9,115.9,115.9,200
2019-10-11,09:06,115.85,115.85,115.85,115.85,100
2019-10-11,09:09,115.93,115.95,115.93,115.95,600
2019-10-11,09:14,116.15,116.2,116.15,116.2,6875
2019-10-11,09:16,116.15,116.15,116.15,116.15,400
2019-10-11,09:19,116.24,116.24,116.24,116.24,190
2019-10-11,09:20,116.24,116.25,116.24,116.25,2629
2019-10-11,09:21,116.25,116.25,116.25,116.25,100
2019-10-11,09:27,116.2,116.2,116.2,116.2,1747
2019-10-11,09:28,116.1,116.1,116.1,116.1,490
2019-10-11,09:29,116.2,116.2,116.2,116.2,753
2019-10-11,09:30,116.03,116.356,116.03,116.31,187532
2019-10-11,09:31,116.316,116.44,116.25,116.43,53003
2019-10-11,09:32,116.44,116.45,116.21,116.3329,92971
2019-10-11,09:33,116.34,116.47,116.3,116.44,141452
2019-10-11,09:34,116.445,116.55,116.41,116.54,92224
2019-10-11,09:35,116.52,116.65,116.4803,116.65,105913
2019-10-11,09:36,116.65,116.68,116.36,116.36,62903
2019-10-11,09:37,116.36,116.36,116.0,116.0,50684
2019-10-11,09:38,116.0,116.07,115.94,115.99,72154
2019-10-11,09:39,115.9782,116.08,115.865,116.03,44234
2019-10-11,09:40,116.03,116.07,115.97,116.04,69963
2019-10-11,09:41,116.04,116.12,116.005,116.02,30813
2019-10-11,09:42,116.025,116.13,116.0,116.09,34064
2019-10-11,09:43,116.09,116.17,116.01,116.15,38771
2019-10-11,09:44,116.155,116.2736,116.13,116.2736,41035
2019-10-11,09:45,116.265,116.35,116.25,116.34,42004
2019-10-11,09:46,116.35,116.38,116.2437,116.2437,18041
2019-10-11,09:47,116.25,116.25,116.075,116.1268,36210
2019-10-11,09:48,116.13,116.19,116.05,116.17,49323
2019-10-11,09:49,116.2,116.52,116.16,116.41,96485
2019-10-11,09:50,116.42,116.57,116.4,116.53,31323
2019-10-11,09:51,116.5337,116.56,116.42,116.51,57840
2019-10-11,09:52,116.52,116.56,116.39,116.488,33177
2019-10-11,09:53,116.48,116.5787,116.36,116.43,37062
2019-10-11,09:54,116.43,116.47,116.2705,116.31,25451
2019-10-11,09:55,116.33,116.36,116.295,116.3,24996
2019-10-11,09:56,116.31,116.37,116.29,116.35,29594
2019-10-11,09:57,116.35,116.45,116.325,116.45,29982
2019-10-11,09:58,116.44,116.48,116.395,116.4286,45164
2019-10-11,09:59,116.44,116.53,116.4121,116.46,37625
2019-10-11,10:00,116.49,116.55,116.43,116.55,44012
2019-10-11,10:01,116.56,116.65,116.56,116.61,42003
2019-10-11,10:02,116.63,116.645,116.535,116.63,36628
2019-10-11,10:03,116.64,116.72,116.61,116.72,45931
2019-10-11,10:04,116.72,116.75,116.68,116.75,93307
2019-10-11,10:05,116.75,116.8,116.69,116.76,57382
2019-10-11,10:06,116.75,116.79,116.715,116.735,25363
2019-10-11,10:07,116.735,116.82,116.695,116.81,40011
2019-10-11,10:08,116.8192,116.87,116.7984,116.7984,27053
2019-10-11,10:09,116.8005,116.915,116.795,116.91,56731
2019-10-11,10:10,116.91,116.97,116.88,116.96,88809
2019-10-11,10:11,116.96,117.025,116.94,116.975,105124
2019-10-11,10:12,116.97,116.975,116.78,116.84,36100
2019-10-11,10:13,116.83,116.9486,116.825,116.935,43919
2019-10-11,10:14,116.935,117.0763,116.93,116.98,62613
2019-10-11,10:15,116.99,117.01,116.87,116.96,72301
2019-10-11,10:16,116.98,117.08,116.94,117.02,38026
2019-10-11,10:17,117.01,117.04,116.97,117.01,52597
2019-10-11,10:18,117.01,117.17,117.01,117.17,99888
2019-10-11,10:19,117.17,117.3,117.09,117.19,55377
2019-10-11,10:20,117.19,117.215,117.12,117.16,14044
2019-10-11,10:21,117.18,117.27,117.1761,117.18,25551
